transformer_id,transformer_name,sales_rep_id,feeder_id
1995,Transformer_1995,198,55
1996,Transformer_1996,66,104
1997,Transformer_1997,144,8
1998,Transformer_1998,96,45
1999,Transformer_1999,66,118
2000,Transformer_2000,105,111
2001,Transformer_2001,120,87
2002,Transformer_2002,49,93
2003,Transformer_2003,41,40
2004,Transformer_2004,195,114
2005,Transformer_2005,122,19
2006,Transformer_2006,184,40
2007,Transformer_2007,156,65
2008,Transformer_2008,30,90
2009,Transformer_2009,76,51
2010,Transformer_2010,125,2
2011,Transformer_2011,21,113
2012,Transformer_2012,123,113
2013,Transformer_2013,158,11
2014,Transformer_2014,155,2
2015,Transformer_2015,8,5
2016,Transformer_2016,34,41
2017,Transformer_2017,141,13
2018,Transformer_2018,142,28
2019,Transformer_2019,65,12
2020,Transformer_2020,169,40
2021,Transformer_2021,149,79
2022,Transformer_2022,193,54
2023,Transformer_2023,143,88
2024,Transformer_2024,171,26
2025,Transformer_2025,172,23
2026,Transformer_2026,158,57
2027,Transformer_2027,79,21
2028,Transformer_2028,163,86
2029,Transformer_2029,65,4
2030,Transformer_2030,6,79
2031,Transformer_2031,29,14
2032,Transformer_2032,189,30
2033,Transformer_2033,47,7
2034,Transformer_2034,163,114
2035,Transformer_2035,45,75
2036,Transformer_2036,158,77
2037,Transformer_2037,79,92
2038,Transformer_2038,143,117
2039,Transformer_2039,76,84
2040,Transformer_2040,41,95
2041,Transformer_2041,52,20
2042,Transformer_2042,39,86
2043,Transformer_2043,176,90
2044,Transformer_2044,67,83
2045,Transformer_2045,131,65
2046,Transformer_2046,191,64
2047,Transformer_2047,49,85
2048,Transformer_2048,191,5
2049,Transformer_2049,150,2
2050,Transformer_2050,165,54
2051,Transformer_2051,148,97
2052,Transformer_2052,179,54
2053,Transformer_2053,180,38
2054,Transformer_2054,87,66
2055,Transformer_2055,117,20
2056,Transformer_2056,132,51
2057,Transformer_2057,10,68
2058,Transformer_2058,171,45
2059,Transformer_2059,28,68
2060,Transformer_2060,110,72
2061,Transformer_2061,123,15
2062,Transformer_2062,107,26
2063,Transformer_2063,77,101
2064,Transformer_2064,21,38
2065,Transformer_2065,153,88
2066,Transformer_2066,8,98
2067,Transformer_2067,147,60
2068,Transformer_2068,193,22
2069,Transformer_2069,189,111
2070,Transformer_2070,3,108
2071,Transformer_2071,104,92
2072,Transformer_2072,51,28
2073,Transformer_2073,6,59
2074,Transformer_2074,48,54
2075,Transformer_2075,109,94
2076,Transformer_2076,87,120
2077,Transformer_2077,106,30
2078,Transformer_2078,11,102
2079,Transformer_2079,174,106
2080,Transformer_2080,63,53
2081,Transformer_2081,157,2
2082,Transformer_2082,120,40
2083,Transformer_2083,48,35
2084,Transformer_2084,34,27
2085,Transformer_2085,179,61
2086,Transformer_2086,67,109
2087,Transformer_2087,153,60
2088,Transformer_2088,88,118
2089,Transformer_2089,166,111
2090,Transformer_2090,174,63
2091,Transformer_2091,106,86
2092,Transformer_2092,108,14
2093,Transformer_2093,172,41
2094,Transformer_2094,181,41
2095,Transformer_2095,112,92
2096,Transformer_2096,179,59
2097,Transformer_2097,110,39
2098,Transformer_2098,109,90
2099,Transformer_2099,31,48
2100,Transformer_2100,185,106
2101,Transformer_2101,173,70
2102,Transformer_2102,147,92
2103,Transformer_2103,107,10
2104,Transformer_2104,7,89
2105,Transformer_2105,199,98
2106,Transformer_2106,10,56
2107,Transformer_2107,195,75
2108,Transformer_2108,177,33
2109,Transformer_2109,160,64
2110,Transformer_2110,181,39
2111,Transformer_2111,80,89
2112,Transformer_2112,185,1
2113,Transformer_2113,129,44
2114,Transformer_2114,129,83
2115,Transformer_2115,70,68
2116,Transformer_2116,150,7
2117,Transformer_2117,52,115
2118,Transformer_2118,89,63
2119,Transformer_2119,142,78
2120,Transformer_2120,15,59
2121,Transformer_2121,193,64
2122,Transformer_2122,76,102
2123,Transformer_2123,135,76
2124,Transformer_2124,38,58
2125,Transformer_2125,134,6
2126,Transformer_2126,75,30
2127,Transformer_2127,86,60
2128,Transformer_2128,138,58
2129,Transformer_2129,32,69
2130,Transformer_2130,103,112
2131,Transformer_2131,2,13
2132,Transformer_2132,8,107
2133,Transformer_2133,67,58
2134,Transformer_2134,167,40
2135,Transformer_2135,8,29
2136,Transformer_2136,104,9
2137,Transformer_2137,33,36
2138,Transformer_2138,108,61
2139,Transformer_2139,171,102
2140,Transformer_2140,43,63
2141,Transformer_2141,163,119
2142,Transformer_2142,86,106
2143,Transformer_2143,6,88
2144,Transformer_2144,85,30
2145,Transformer_2145,53,40
2146,Transformer_2146,180,14
2147,Transformer_2147,68,71
2148,Transformer_2148,31,30
2149,Transformer_2149,60,69
2150,Transformer_2150,187,83
2151,Transformer_2151,136,53
2152,Transformer_2152,133,38
2153,Transformer_2153,19,82
2154,Transformer_2154,196,109
2155,Transformer_2155,11,18
2156,Transformer_2156,190,66
2157,Transformer_2157,83,52
2158,Transformer_2158,28,12
2159,Transformer_2159,47,65
2160,Transformer_2160,16,39
2161,Transformer_2161,74,34
2162,Transformer_2162,158,83
2163,Transformer_2163,198,93
2164,Transformer_2164,124,7
2165,Transformer_2165,70,52
2166,Transformer_2166,50,83
2167,Transformer_2167,106,104
2168,Transformer_2168,120,32
2169,Transformer_2169,48,108
2170,Transformer_2170,18,63
2171,Transformer_2171,30,12
2172,Transformer_2172,77,68
2173,Transformer_2173,193,79
2174,Transformer_2174,78,67
2175,Transformer_2175,87,37
2176,Transformer_2176,76,47
2177,Transformer_2177,82,41
2178,Transformer_2178,143,118
2179,Transformer_2179,112,7
2180,Transformer_2180,61,104
2181,Transformer_2181,92,57
2182,Transformer_2182,9,26
2183,Transformer_2183,145,10
2184,Transformer_2184,2,67
2185,Transformer_2185,159,96
2186,Transformer_2186,123,102
2187,Transformer_2187,54,86
2188,Transformer_2188,136,97
2189,Transformer_2189,129,27
2190,Transformer_2190,54,69
2191,Transformer_2191,61,115
2192,Transformer_2192,2,5
2193,Transformer_2193,110,103
2194,Transformer_2194,14,39
2195,Transformer_2195,105,92
2196,Transformer_2196,83,5
2197,Transformer_2197,82,29
2198,Transformer_2198,197,18
2199,Transformer_2199,55,62
2200,Transformer_2200,74,88
2201,Transformer_2201,95,49
2202,Transformer_2202,44,8
2203,Transformer_2203,18,50
2204,Transformer_2204,150,109
2205,Transformer_2205,187,105
2206,Transformer_2206,130,45
2207,Transformer_2207,62,101
2208,Transformer_2208,125,34
2209,Transformer_2209,162,23
2210,Transformer_2210,28,5
2211,Transformer_2211,120,99
2212,Transformer_2212,78,87
2213,Transformer_2213,80,8
2214,Transformer_2214,121,95
2215,Transformer_2215,93,6
2216,Transformer_2216,24,49
2217,Transformer_2217,85,24
2218,Transformer_2218,160,48
2219,Transformer_2219,78,68
2220,Transformer_2220,105,56
2221,Transformer_2221,26,69
2222,Transformer_2222,183,107
2223,Transformer_2223,174,115
2224,Transformer_2224,161,114
2225,Transformer_2225,120,99
2226,Transformer_2226,182,70
2227,Transformer_2227,23,23
2228,Transformer_2228,29,94
2229,Transformer_2229,63,82
2230,Transformer_2230,80,82
2231,Transformer_2231,125,5
2232,Transformer_2232,147,110
2233,Transformer_2233,108,79
2234,Transformer_2234,189,86
2235,Transformer_2235,150,96
2236,Transformer_2236,73,92
2237,Transformer_2237,82,91
2238,Transformer_2238,26,96
2239,Transformer_2239,52,2
2240,Transformer_2240,189,30
2241,Transformer_2241,16,63
2242,Transformer_2242,149,68
2243,Transformer_2243,158,35
2244,Transformer_2244,174,4
2245,Transformer_2245,198,89
2246,Transformer_2246,61,75
2247,Transformer_2247,82,45
2248,Transformer_2248,60,46
2249,Transformer_2249,128,83
2250,Transformer_2250,159,112
2251,Transformer_2251,11,97
2252,Transformer_2252,65,106
2253,Transformer_2253,131,5
2254,Transformer_2254,159,11
2255,Transformer_2255,190,84
2256,Transformer_2256,4,72
2257,Transformer_2257,57,67
2258,Transformer_2258,83,109
2259,Transformer_2259,31,63
2260,Transformer_2260,199,82
2261,Transformer_2261,18,22
2262,Transformer_2262,30,87
2263,Transformer_2263,15,96
2264,Transformer_2264,183,1
2265,Transformer_2265,78,102
2266,Transformer_2266,196,31
2267,Transformer_2267,149,1
2268,Transformer_2268,53,72
2269,Transformer_2269,64,44
2270,Transformer_2270,34,5
2271,Transformer_2271,91,56
2272,Transformer_2272,66,5
2273,Transformer_2273,199,43
2274,Transformer_2274,109,56
2275,Transformer_2275,17,62
2276,Transformer_2276,48,3
2277,Transformer_2277,105,25
2278,Transformer_2278,61,45
2279,Transformer_2279,169,72
2280,Transformer_2280,104,56
2281,Transformer_2281,110,11
2282,Transformer_2282,138,93
2283,Transformer_2283,124,74
2284,Transformer_2284,132,78
2285,Transformer_2285,103,82
2286,Transformer_2286,57,82
2287,Transformer_2287,143,29
2288,Transformer_2288,137,31
2289,Transformer_2289,81,53
2290,Transformer_2290,16,6
2291,Transformer_2291,114,77
2292,Transformer_2292,161,91
2293,Transformer_2293,10,76
2294,Transformer_2294,133,84
2295,Transformer_2295,160,79
2296,Transformer_2296,176,27
2297,Transformer_2297,7,34
2298,Transformer_2298,198,85
2299,Transformer_2299,180,30
2300,Transformer_2300,138,12
2301,Transformer_2301,117,63
2302,Transformer_2302,28,44
2303,Transformer_2303,177,18
2304,Transformer_2304,90,96
2305,Transformer_2305,3,66
2306,Transformer_2306,180,45
2307,Transformer_2307,117,18
2308,Transformer_2308,79,50
2309,Transformer_2309,32,92
2310,Transformer_2310,52,31
2311,Transformer_2311,14,81
2312,Transformer_2312,59,71
2313,Transformer_2313,173,67
2314,Transformer_2314,199,54
2315,Transformer_2315,146,101
2316,Transformer_2316,145,73
2317,Transformer_2317,150,43
2318,Transformer_2318,95,15
2319,Transformer_2319,139,54
2320,Transformer_2320,178,2
2321,Transformer_2321,77,107
2322,Transformer_2322,192,56
2323,Transformer_2323,115,77
2324,Transformer_2324,52,37
2325,Transformer_2325,1,111
2326,Transformer_2326,192,96
2327,Transformer_2327,104,20
2328,Transformer_2328,65,36
2329,Transformer_2329,141,97
2330,Transformer_2330,151,62
2331,Transformer_2331,161,93
2332,Transformer_2332,112,66
2333,Transformer_2333,140,5
2334,Transformer_2334,80,71
2335,Transformer_2335,20,89
2336,Transformer_2336,123,68
2337,Transformer_2337,19,13
2338,Transformer_2338,159,27
2339,Transformer_2339,167,73
2340,Transformer_2340,122,53
2341,Transformer_2341,102,117
2342,Transformer_2342,27,30
2343,Transformer_2343,104,33
2344,Transformer_2344,61,96
2345,Transformer_2345,2,111
2346,Transformer_2346,191,97
2347,Transformer_2347,41,45
2348,Transformer_2348,148,57
2349,Transformer_2349,158,48
2350,Transformer_2350,128,28
2351,Transformer_2351,128,35
2352,Transformer_2352,43,82
2353,Transformer_2353,84,36
2354,Transformer_2354,108,21
2355,Transformer_2355,99,105
2356,Transformer_2356,173,85
2357,Transformer_2357,122,7
2358,Transformer_2358,162,72
2359,Transformer_2359,79,11
2360,Transformer_2360,95,97
2361,Transformer_2361,158,45
2362,Transformer_2362,42,70
2363,Transformer_2363,31,105
2364,Transformer_2364,154,21
2365,Transformer_2365,157,22
2366,Transformer_2366,35,64
2367,Transformer_2367,23,81
2368,Transformer_2368,150,17
2369,Transformer_2369,118,99
2370,Transformer_2370,169,104
2371,Transformer_2371,105,61
2372,Transformer_2372,177,54
2373,Transformer_2373,149,55
2374,Transformer_2374,156,55
2375,Transformer_2375,13,9
2376,Transformer_2376,4,56
2377,Transformer_2377,172,101
2378,Transformer_2378,12,69
2379,Transformer_2379,117,102
2380,Transformer_2380,168,62
2381,Transformer_2381,136,89
2382,Transformer_2382,79,106
2383,Transformer_2383,180,65
2384,Transformer_2384,69,89
2385,Transformer_2385,72,106
2386,Transformer_2386,181,8
2387,Transformer_2387,140,25
2388,Transformer_2388,11,1
2389,Transformer_2389,20,66
2390,Transformer_2390,22,106
2391,Transformer_2391,10,19
2392,Transformer_2392,152,23
2393,Transformer_2393,140,29
2394,Transformer_2394,45,49
2395,Transformer_2395,72,100
2396,Transformer_2396,143,106
2397,Transformer_2397,175,92
2398,Transformer_2398,191,80
2399,Transformer_2399,134,89
2400,Transformer_2400,20,12
2401,Transformer_2401,145,88
2402,Transformer_2402,179,102
2403,Transformer_2403,149,99
2404,Transformer_2404,127,6
2405,Transformer_2405,107,63
2406,Transformer_2406,19,56
2407,Transformer_2407,94,59
2408,Transformer_2408,57,26
2409,Transformer_2409,96,23
2410,Transformer_2410,109,32
2411,Transformer_2411,149,93
2412,Transformer_2412,118,72
2413,Transformer_2413,130,117
2414,Transformer_2414,166,8
2415,Transformer_2415,50,35
2416,Transformer_2416,6,69
2417,Transformer_2417,95,13
2418,Transformer_2418,28,12
2419,Transformer_2419,27,91
2420,Transformer_2420,142,89
2421,Transformer_2421,82,31
2422,Transformer_2422,30,86
2423,Transformer_2423,93,52
2424,Transformer_2424,47,27
2425,Transformer_2425,120,31
2426,Transformer_2426,45,76
2427,Transformer_2427,130,114
2428,Transformer_2428,191,32
2429,Transformer_2429,13,48
2430,Transformer_2430,122,36
2431,Transformer_2431,181,69
2432,Transformer_2432,85,54
2433,Transformer_2433,82,9
2434,Transformer_2434,98,7
2435,Transformer_2435,14,58
2436,Transformer_2436,50,94
2437,Transformer_2437,156,36
2438,Transformer_2438,90,57
2439,Transformer_2439,190,116
2440,Transformer_2440,58,88
2441,Transformer_2441,110,72
2442,Transformer_2442,132,12
2443,Transformer_2443,148,21
2444,Transformer_2444,94,96
2445,Transformer_2445,49,104
2446,Transformer_2446,200,72
2447,Transformer_2447,88,54
2448,Transformer_2448,112,43
2449,Transformer_2449,136,15
2450,Transformer_2450,143,45
2451,Transformer_2451,15,80
2452,Transformer_2452,34,15
2453,Transformer_2453,73,81
2454,Transformer_2454,102,36
2455,Transformer_2455,152,104
2456,Transformer_2456,29,91
2457,Transformer_2457,17,33
2458,Transformer_2458,168,28
2459,Transformer_2459,20,76
2460,Transformer_2460,119,27
2461,Transformer_2461,171,53
2462,Transformer_2462,162,12
2463,Transformer_2463,61,96
2464,Transformer_2464,35,73
2465,Transformer_2465,111,111
2466,Transformer_2466,70,55
2467,Transformer_2467,161,17
2468,Transformer_2468,157,71
2469,Transformer_2469,186,4
2470,Transformer_2470,171,90
2471,Transformer_2471,183,27
2472,Transformer_2472,103,24
2473,Transformer_2473,130,68
2474,Transformer_2474,138,81
2475,Transformer_2475,34,81
2476,Transformer_2476,62,88
2477,Transformer_2477,130,21
2478,Transformer_2478,88,24
2479,Transformer_2479,11,3
2480,Transformer_2480,103,93
2481,Transformer_2481,185,11
2482,Transformer_2482,63,74
2483,Transformer_2483,152,48
2484,Transformer_2484,104,94
2485,Transformer_2485,70,3
2486,Transformer_2486,131,33
2487,Transformer_2487,193,114
2488,Transformer_2488,75,78
2489,Transformer_2489,13,71
2490,Transformer_2490,77,6
2491,Transformer_2491,12,112
2492,Transformer_2492,75,40
2493,Transformer_2493,133,45
2494,Transformer_2494,51,99
2495,Transformer_2495,145,59
2496,Transformer_2496,30,42
2497,Transformer_2497,182,53
2498,Transformer_2498,57,61
2499,Transformer_2499,86,103
2500,Transformer_2500,101,26
2501,Transformer_2501,137,1
2502,Transformer_2502,169,13
2503,Transformer_2503,61,96
2504,Transformer_2504,40,23
2505,Transformer_2505,68,105
2506,Transformer_2506,21,8
2507,Transformer_2507,67,33
2508,Transformer_2508,170,65
2509,Transformer_2509,113,92
2510,Transformer_2510,31,91
2511,Transformer_2511,18,18
2512,Transformer_2512,122,109
2513,Transformer_2513,69,105
2514,Transformer_2514,35,46
2515,Transformer_2515,43,60
2516,Transformer_2516,66,107
2517,Transformer_2517,162,82
2518,Transformer_2518,126,57
2519,Transformer_2519,14,74
2520,Transformer_2520,9,118
2521,Transformer_2521,69,15
2522,Transformer_2522,99,50
2523,Transformer_2523,170,54
2524,Transformer_2524,58,38
2525,Transformer_2525,33,53
2526,Transformer_2526,99,93
2527,Transformer_2527,96,87
2528,Transformer_2528,85,41
2529,Transformer_2529,34,80
2530,Transformer_2530,76,75
2531,Transformer_2531,170,90
2532,Transformer_2532,69,5
2533,Transformer_2533,74,25
2534,Transformer_2534,56,98
2535,Transformer_2535,198,71
2536,Transformer_2536,111,94
2537,Transformer_2537,127,16
2538,Transformer_2538,163,84
2539,Transformer_2539,196,60
2540,Transformer_2540,161,54
2541,Transformer_2541,10,54
2542,Transformer_2542,147,19
2543,Transformer_2543,162,33
2544,Transformer_2544,96,12
2545,Transformer_2545,38,77
2546,Transformer_2546,166,9
2547,Transformer_2547,168,33
2548,Transformer_2548,161,116
2549,Transformer_2549,37,84
2550,Transformer_2550,46,32
2551,Transformer_2551,86,20
2552,Transformer_2552,12,77
2553,Transformer_2553,181,99
2554,Transformer_2554,37,57
2555,Transformer_2555,46,90
2556,Transformer_2556,72,92
2557,Transformer_2557,62,73
2558,Transformer_2558,142,4
2559,Transformer_2559,35,64
2560,Transformer_2560,29,65
2561,Transformer_2561,175,54
2562,Transformer_2562,1,115
2563,Transformer_2563,111,79
2564,Transformer_2564,130,29
2565,Transformer_2565,117,84
2566,Transformer_2566,25,13
2567,Transformer_2567,22,72
2568,Transformer_2568,96,47
2569,Transformer_2569,23,47
2570,Transformer_2570,169,66
2571,Transformer_2571,56,45
2572,Transformer_2572,175,8
2573,Transformer_2573,153,22
2574,Transformer_2574,77,20
2575,Transformer_2575,150,72
2576,Transformer_2576,194,3
2577,Transformer_2577,114,109
2578,Transformer_2578,28,28
2579,Transformer_2579,22,64
2580,Transformer_2580,137,23
2581,Transformer_2581,51,110
2582,Transformer_2582,28,41
2583,Transformer_2583,135,71
2584,Transformer_2584,45,57
2585,Transformer_2585,37,99
2586,Transformer_2586,65,62
2587,Transformer_2587,7,91
2588,Transformer_2588,81,21
2589,Transformer_2589,133,67
2590,Transformer_2590,58,71
2591,Transformer_2591,33,15
2592,Transformer_2592,89,21
2593,Transformer_2593,29,51
2594,Transformer_2594,188,39
2595,Transformer_2595,104,58
2596,Transformer_2596,75,61
2597,Transformer_2597,123,101
2598,Transformer_2598,122,69
2599,Transformer_2599,50,6
2600,Transformer_2600,160,18
2601,Transformer_2601,90,95
2602,Transformer_2602,68,5
2603,Transformer_2603,158,52
2604,Transformer_2604,179,11
2605,Transformer_2605,16,72
2606,Transformer_2606,32,56
2607,Transformer_2607,156,95
2608,Transformer_2608,62,95
2609,Transformer_2609,19,29
2610,Transformer_2610,100,83
2611,Transformer_2611,89,92
2612,Transformer_2612,190,117
2613,Transformer_2613,76,61
2614,Transformer_2614,25,113
2615,Transformer_2615,54,97
2616,Transformer_2616,147,9
2617,Transformer_2617,143,98
2618,Transformer_2618,138,36
2619,Transformer_2619,10,100
2620,Transformer_2620,106,98
2621,Transformer_2621,110,79
2622,Transformer_2622,143,23
2623,Transformer_2623,127,70
2624,Transformer_2624,122,8
2625,Transformer_2625,121,57
2626,Transformer_2626,126,81
2627,Transformer_2627,103,72
2628,Transformer_2628,92,40
2629,Transformer_2629,73,22
2630,Transformer_2630,22,113
2631,Transformer_2631,178,73
2632,Transformer_2632,15,51
2633,Transformer_2633,69,32
2634,Transformer_2634,4,31
2635,Transformer_2635,186,60
2636,Transformer_2636,138,71
2637,Transformer_2637,75,65
2638,Transformer_2638,172,39
2639,Transformer_2639,73,92
2640,Transformer_2640,42,77
2641,Transformer_2641,77,95
2642,Transformer_2642,116,24
2643,Transformer_2643,87,68
2644,Transformer_2644,153,108
2645,Transformer_2645,154,71
2646,Transformer_2646,29,33
2647,Transformer_2647,40,30
2648,Transformer_2648,60,120
2649,Transformer_2649,145,4
2650,Transformer_2650,92,71
2651,Transformer_2651,150,79
2652,Transformer_2652,194,64
2653,Transformer_2653,14,45
2654,Transformer_2654,126,92
2655,Transformer_2655,17,42
2656,Transformer_2656,82,8
2657,Transformer_2657,89,86
2658,Transformer_2658,94,112
2659,Transformer_2659,120,45
2660,Transformer_2660,71,11
2661,Transformer_2661,45,85
2662,Transformer_2662,37,75
2663,Transformer_2663,144,25
2664,Transformer_2664,66,72
2665,Transformer_2665,166,62
2666,Transformer_2666,148,117
2667,Transformer_2667,64,8
2668,Transformer_2668,178,89
2669,Transformer_2669,37,65
2670,Transformer_2670,157,95
2671,Transformer_2671,165,67
2672,Transformer_2672,183,6
2673,Transformer_2673,26,120
2674,Transformer_2674,7,57
2675,Transformer_2675,139,1
2676,Transformer_2676,125,86
2677,Transformer_2677,12,35
2678,Transformer_2678,90,75
2679,Transformer_2679,40,115
2680,Transformer_2680,121,69
2681,Transformer_2681,58,37
2682,Transformer_2682,132,3
2683,Transformer_2683,156,38
2684,Transformer_2684,55,30
2685,Transformer_2685,12,30
2686,Transformer_2686,51,79
2687,Transformer_2687,107,52
2688,Transformer_2688,194,31
2689,Transformer_2689,56,87
2690,Transformer_2690,174,27
2691,Transformer_2691,155,99
2692,Transformer_2692,173,12
2693,Transformer_2693,81,91
2694,Transformer_2694,48,105
2695,Transformer_2695,192,37
2696,Transformer_2696,2,96
2697,Transformer_2697,26,95
2698,Transformer_2698,20,53
2699,Transformer_2699,199,46
2700,Transformer_2700,5,52
2701,Transformer_2701,2,58
2702,Transformer_2702,55,115
2703,Transformer_2703,192,84
2704,Transformer_2704,123,72
2705,Transformer_2705,145,120
2706,Transformer_2706,193,93
2707,Transformer_2707,111,75
2708,Transformer_2708,192,15
2709,Transformer_2709,133,11
2710,Transformer_2710,56,19
2711,Transformer_2711,140,63
2712,Transformer_2712,45,56
2713,Transformer_2713,122,116
2714,Transformer_2714,140,52
2715,Transformer_2715,118,25
2716,Transformer_2716,52,7
2717,Transformer_2717,97,75
2718,Transformer_2718,35,7
2719,Transformer_2719,167,17
2720,Transformer_2720,33,17
2721,Transformer_2721,150,77
2722,Transformer_2722,117,64
2723,Transformer_2723,161,88
2724,Transformer_2724,70,47
2725,Transformer_2725,83,97
2726,Transformer_2726,91,14
2727,Transformer_2727,72,10
2728,Transformer_2728,113,89
2729,Transformer_2729,85,53
2730,Transformer_2730,40,47
2731,Transformer_2731,7,3
2732,Transformer_2732,98,7
2733,Transformer_2733,98,1
2734,Transformer_2734,55,10
2735,Transformer_2735,148,57
2736,Transformer_2736,196,29
2737,Transformer_2737,185,111
2738,Transformer_2738,124,116
2739,Transformer_2739,108,101
2740,Transformer_2740,85,78
2741,Transformer_2741,81,111
2742,Transformer_2742,14,27
2743,Transformer_2743,193,63
2744,Transformer_2744,116,42
2745,Transformer_2745,53,34
2746,Transformer_2746,198,115
2747,Transformer_2747,125,101
2748,Transformer_2748,91,58
2749,Transformer_2749,25,89
2750,Transformer_2750,15,7
2751,Transformer_2751,96,87
2752,Transformer_2752,85,107
2753,Transformer_2753,189,63
2754,Transformer_2754,49,38
2755,Transformer_2755,195,102
2756,Transformer_2756,6,49
2757,Transformer_2757,95,25
2758,Transformer_2758,3,112
2759,Transformer_2759,174,25
2760,Transformer_2760,133,46
2761,Transformer_2761,115,29
2762,Transformer_2762,105,28
2763,Transformer_2763,198,95
2764,Transformer_2764,45,16
2765,Transformer_2765,123,46
2766,Transformer_2766,106,63
2767,Transformer_2767,156,116
2768,Transformer_2768,13,63
2769,Transformer_2769,152,49
2770,Transformer_2770,132,13
2771,Transformer_2771,190,56
2772,Transformer_2772,70,45
2773,Transformer_2773,199,22
2774,Transformer_2774,83,92
2775,Transformer_2775,27,48
2776,Transformer_2776,70,81
2777,Transformer_2777,80,118
2778,Transformer_2778,101,97
2779,Transformer_2779,53,24
2780,Transformer_2780,85,76
2781,Transformer_2781,114,86
2782,Transformer_2782,128,76
2783,Transformer_2783,60,67
2784,Transformer_2784,62,48
2785,Transformer_2785,140,7
2786,Transformer_2786,31,114
2787,Transformer_2787,46,89
2788,Transformer_2788,91,96
2789,Transformer_2789,94,111
2790,Transformer_2790,176,34
2791,Transformer_2791,22,33
2792,Transformer_2792,89,74
2793,Transformer_2793,123,72
2794,Transformer_2794,11,76
2795,Transformer_2795,104,67
2796,Transformer_2796,22,119
2797,Transformer_2797,128,109
2798,Transformer_2798,32,76
2799,Transformer_2799,137,107
2800,Transformer_2800,24,5
2801,Transformer_2801,166,116
2802,Transformer_2802,131,7
2803,Transformer_2803,45,68
2804,Transformer_2804,120,86
2805,Transformer_2805,97,44
2806,Transformer_2806,42,57
2807,Transformer_2807,108,62
2808,Transformer_2808,190,53
2809,Transformer_2809,63,70
2810,Transformer_2810,49,22
2811,Transformer_2811,91,19
2812,Transformer_2812,197,18
2813,Transformer_2813,25,5
2814,Transformer_2814,124,74
2815,Transformer_2815,70,67
2816,Transformer_2816,59,100
2817,Transformer_2817,53,118
2818,Transformer_2818,194,79
2819,Transformer_2819,125,40
2820,Transformer_2820,136,58
2821,Transformer_2821,174,41
2822,Transformer_2822,20,41
2823,Transformer_2823,156,34
2824,Transformer_2824,24,80
2825,Transformer_2825,52,18
2826,Transformer_2826,119,76
2827,Transformer_2827,30,73
2828,Transformer_2828,118,3
2829,Transformer_2829,190,117
2830,Transformer_2830,134,58
2831,Transformer_2831,150,20
2832,Transformer_2832,33,82
2833,Transformer_2833,125,104
2834,Transformer_2834,82,65
2835,Transformer_2835,155,35
2836,Transformer_2836,125,110
2837,Transformer_2837,95,49
2838,Transformer_2838,38,29
2839,Transformer_2839,38,46
2840,Transformer_2840,183,87
2841,Transformer_2841,81,101
2842,Transformer_2842,161,11
2843,Transformer_2843,190,72
2844,Transformer_2844,82,94
2845,Transformer_2845,28,88
2846,Transformer_2846,102,31
2847,Transformer_2847,70,113
2848,Transformer_2848,166,32
2849,Transformer_2849,148,106
2850,Transformer_2850,88,79
2851,Transformer_2851,171,43
2852,Transformer_2852,193,98
2853,Transformer_2853,99,90
2854,Transformer_2854,178,70
2855,Transformer_2855,88,82
2856,Transformer_2856,120,90
2857,Transformer_2857,179,86
2858,Transformer_2858,14,61
2859,Transformer_2859,114,41
2860,Transformer_2860,197,25
2861,Transformer_2861,53,61
2862,Transformer_2862,100,16
2863,Transformer_2863,23,1
2864,Transformer_2864,196,119
2865,Transformer_2865,115,103
2866,Transformer_2866,194,15
2867,Transformer_2867,61,71
2868,Transformer_2868,32,40
2869,Transformer_2869,28,120
2870,Transformer_2870,117,108
2871,Transformer_2871,153,17
2872,Transformer_2872,5,55
2873,Transformer_2873,34,81
2874,Transformer_2874,12,80
2875,Transformer_2875,35,91
2876,Transformer_2876,85,98
2877,Transformer_2877,40,85
2878,Transformer_2878,22,4
2879,Transformer_2879,99,98
2880,Transformer_2880,100,56
2881,Transformer_2881,156,99
2882,Transformer_2882,166,32
2883,Transformer_2883,169,3
2884,Transformer_2884,191,114
2885,Transformer_2885,84,55
2886,Transformer_2886,58,110
2887,Transformer_2887,19,56
2888,Transformer_2888,165,40
2889,Transformer_2889,47,36
2890,Transformer_2890,166,37
2891,Transformer_2891,128,50
2892,Transformer_2892,177,16
2893,Transformer_2893,183,50
2894,Transformer_2894,111,72
2895,Transformer_2895,77,61
2896,Transformer_2896,41,97
2897,Transformer_2897,131,34
2898,Transformer_2898,40,111
2899,Transformer_2899,93,25
2900,Transformer_2900,37,42
2901,Transformer_2901,5,68
2902,Transformer_2902,151,79
2903,Transformer_2903,124,112
2904,Transformer_2904,114,37
2905,Transformer_2905,57,39
2906,Transformer_2906,33,12
2907,Transformer_2907,160,79
2908,Transformer_2908,160,92
2909,Transformer_2909,15,36
2910,Transformer_2910,123,117
2911,Transformer_2911,118,105
2912,Transformer_2912,34,40
2913,Transformer_2913,63,47
2914,Transformer_2914,120,20
2915,Transformer_2915,76,54
2916,Transformer_2916,6,59
2917,Transformer_2917,78,56
2918,Transformer_2918,129,52
2919,Transformer_2919,134,5
2920,Transformer_2920,198,88
2921,Transformer_2921,35,17
2922,Transformer_2922,177,45
2923,Transformer_2923,185,85
2924,Transformer_2924,167,21
2925,Transformer_2925,73,15
